user_id,store city,order total,order size,store id, price/drink ,placed order time (UTC) [DAY],placed order time (UTC),finished prep time (UTC),order picked up time (UTC),day of the week,refund total,rating,Account Created 
13441,city B,$18.2,2,bjdwe, $9.1 ,3,8:35:00 PM,8:41:00 PM,10:13:00 PM,Wednesday,$0.0,3,2021
11264,city C,$18.2,2,wehqk, $9.1 ,7,8:44:00 PM,8:53:00 PM,10:50:00 PM,Sunday,$0.0,3,2021
105310,city B,$18.2,2,bjdwe, $9.1 ,4,8:16:00 PM,8:24:00 PM,8:27:00 PM,Thursday,$0.0,4,2020
2099,city A,$18.2,2,acjde, $9.1 ,3,9:25:00 PM,9:30:00 PM,9:56:00 PM,Wednesday,$0.0,4,2021
34125,city C,$18.2,2,wehqk, $9.1 ,2,8:43:00 PM,8:50:00 PM,10:37:00 PM,Tuesday,$0.0,4,2019
6048,city C,$18.2,2,wehqk, $9.1 ,5,8:52:00 PM,9:00:00 PM,10:00:00 PM,Friday,$0.0,4,2019
12030,city B,$18.2,2,bjdwe, $9.1 ,3,7:07:00 PM,7:13:00 PM,7:21:00 PM,Wednesday,$0.0,3,2019
197628,city A,$18.2,2,acjde, $9.1 ,4,2:09:00 AM,2:18:00 AM,3:32:00 AM,Thursday,$0.0,4,2019
844,city B,$18.2,2,bjdwe, $9.1 ,5,8:11:00 PM,8:19:00 PM,8:47:00 PM,Friday,$0.0,3,2021
8276,city B,$18.2,2,bjdwe, $9.1 ,3,8:02:00 PM,8:06:00 PM,8:16:00 PM,Wednesday,$0.0,5,2021
4068,city B,$18.2,2,bjdwe, $9.1 ,2,8:36:00 PM,8:41:00 PM,10:38:00 PM,Tuesday,$0.0,3,2022
13567,city A,$18.2,2,acjde, $9.1 ,3,9:59:00 PM,10:07:00 PM,10:21:00 PM,Wednesday,$0.0,4,2020
14495,city C,$27.2,3,wehqk, $9.1 ,5,3:23:00 AM,3:32:00 AM,4:45:00 AM,Friday,$0.0,5,2019
56015,city A,$27.2,3,acjde, $9.1 ,4,8:48:00 PM,8:58:00 PM,9:05:00 PM,Thursday,$0.0,3,2020
2643,city B,$27.2,3,bjdwe, $9.1 ,6,8:47:00 PM,8:51:00 PM,8:53:00 PM,Saturday,$0.0,3,2020
63674,city A,$54.4,6,acjde, $9.1 ,7,2:46:00 AM,2:53:00 AM,4:07:00 AM,Sunday,$0.0,3,2022
91848,city B,$90.5,10,bjdwe, $9.1 ,6,2:05:00 AM,2:14:00 AM,2:36:00 AM,Saturday,$0.0,4,2019
38800,city A,$90.5,10,acjde, $9.1 ,1,2:03:00 AM,2:08:00 AM,3:57:00 AM,Monday,$0.0,5,2021
9408,city A,$90.5,10,acjde, $9.1 ,5,4:03:00 AM,4:11:00 AM,5:43:00 AM,Friday,$0.0,5,2021
11795,city A,$99.5,11,acjde, $9.0 ,6,1:07:00 AM,1:16:00 AM,2:57:00 AM,Saturday,$0.0,4,2019
1376,city A,$99.5,11,acjde, $9.0 ,2,3:02:00 AM,3:09:00 AM,5:05:00 AM,Tuesday,$0.0,4,2019
196384,city A,$99.5,11,acjde, $9.0 ,1,2:44:00 AM,2:52:00 AM,4:39:00 AM,Monday,$0.0,3,2021
8083,city A,$81.4,9,acjde, $9.0 ,4,8:26:00 PM,8:37:00 PM,9:40:00 PM,Thursday,$0.0,5,2019
102769,city A,$81.4,9,acjde, $9.0 ,3,8:16:00 PM,8:21:00 PM,10:02:00 PM,Wednesday,$0.0,4,2021
105568,city C,$81.4,9,wehqk, $9.0 ,5,2:04:00 AM,2:11:00 AM,2:48:00 AM,Friday,$0.0,5,2022
26654,city C,$81.4,9,wehqk, $9.0 ,6,4:13:00 AM,4:21:00 AM,5:17:00 AM,Saturday,$0.0,3,2019
113496,city C,$81.4,9,wehqk, $9.0 ,2,8:07:00 PM,8:15:00 PM,8:17:00 PM,Tuesday,$0.0,3,2019
2456,city C,$81.3,9,wehqk, $9.0 ,1,2:35:00 AM,2:40:00 AM,4:09:00 AM,Monday,$0.0,4,2022
106885,city C,$27.1,3,wehqk, $9.0 ,4,2:03:00 AM,2:13:00 AM,3:52:00 AM,Thursday,$0.0,3,2020
9563,city A,$81.3,9,acjde, $9.0 ,6,8:05:00 PM,8:15:00 PM,9:54:00 PM,Saturday,$0.0,4,2021
47494,city A,$81.3,9,acjde, $9.0 ,7,2:28:00 AM,2:33:00 AM,3:21:00 AM,Sunday,$0.0,5,2021
101672,city B,$81.3,9,bjdwe, $9.0 ,6,5:04:00 AM,5:15:00 AM,6:02:00 AM,Saturday,$0.0,5,2019
45657,city B,$81.3,9,bjdwe, $9.0 ,4,11:43:00 PM,11:54:00 PM,1:50:00 AM,Thursday,$0.0,4,2021
11815,city C,$27.1,3,wehqk, $9.0 ,1,7:40:00 PM,7:46:00 PM,9:01:00 PM,Monday,$0.0,3,2019
77803,city B,$27.1,3,bjdwe, $9.0 ,2,7:48:00 PM,7:59:00 PM,9:40:00 PM,Tuesday,$0.0,3,2022
90558,city A,$99.2,11,acjde, $9.0 ,5,3:06:00 AM,3:16:00 AM,4:50:00 AM,Friday,$0.0,3,2021
1573,city A,$99.2,11,acjde, $9.0 ,6,8:14:00 PM,8:23:00 PM,9:56:00 PM,Saturday,$0.0,5,2019
158403,city A,$99.2,11,acjde, $9.0 ,5,7:23:00 PM,7:32:00 PM,7:33:00 PM,Friday,$0.0,4,2019
156692,city C,$9.0,1,wehqk, $9.0 ,7,2:36:00 AM,2:45:00 AM,2:58:00 AM,Sunday,$0.0,5,2022
12708,city C,$81.0,9,wehqk, $9.0 ,6,3:52:00 AM,4:01:00 AM,5:02:00 AM,Saturday,$0.0,4,2019
12980,city B,$27.0,3,bjdwe, $9.0 ,1,2:45:00 AM,2:53:00 AM,4:44:00 AM,Monday,$0.0,4,2019
108285,city C,$18.0,2,wehqk, $9.0 ,6,8:46:00 PM,8:56:00 PM,9:23:00 PM,Saturday,$0.0,5,2019
4429,city B,$9.0,1,bjdwe, $9.0 ,2,8:03:00 PM,8:12:00 PM,8:21:00 PM,Tuesday,$0.0,5,2022
69801,city C,$9.0,1,wehqk, $9.0 ,7,3:31:00 AM,3:41:00 AM,4:54:00 AM,Sunday,$0.0,4,2019
196384,city A,$81.0,9,acjde, $9.0 ,1,1:46:00 AM,1:54:00 AM,3:43:00 AM,Monday,$0.0,3,2021
91497,city B,$81.0,9,bjdwe, $9.0 ,2,3:44:00 AM,3:50:00 AM,4:18:00 AM,Tuesday,$0.0,3,2020
3913,city A,$81.0,9,acjde, $9.0 ,4,4:46:00 AM,4:50:00 AM,6:08:00 AM,Thursday,$0.0,4,2022
156095,city C,$81.0,9,wehqk, $9.0 ,3,8:18:00 PM,8:27:00 PM,9:44:00 PM,Wednesday,$0.0,5,2022
1189,city A,$27.0,3,acjde, $9.0 ,3,8:34:00 PM,8:42:00 PM,9:38:00 PM,Wednesday,$0.0,3,2020
79259,city A,$18.0,2,acjde, $9.0 ,1,4:14:00 AM,4:25:00 AM,4:47:00 AM,Monday,$0.0,3,2021
552,city C,$18.0,2,wehqk, $9.0 ,3,3:29:00 AM,3:38:00 AM,3:56:00 AM,Wednesday,$0.0,3,2021
2562,city A,$18.0,2,acjde, $9.0 ,4,3:16:00 AM,3:25:00 AM,4:14:00 AM,Thursday,$0.0,3,2020
77988,city A,$18.0,2,acjde, $9.0 ,2,6:45:00 PM,6:53:00 PM,8:27:00 PM,Tuesday,$0.0,3,2022
1011,city B,$18.0,2,bjdwe, $9.0 ,6,8:12:00 PM,8:19:00 PM,9:13:00 PM,Saturday,$0.0,3,2022
13447,city C,$18.0,2,wehqk, $9.0 ,1,3:57:00 AM,4:05:00 AM,4:21:00 AM,Monday,$0.0,5,2019
76264,city B,$18.0,2,bjdwe, $9.0 ,5,8:21:00 PM,8:31:00 PM,9:45:00 PM,Friday,$0.0,5,2022
1457,city C,$18.0,2,wehqk, $9.0 ,7,12:30:00 AM,12:39:00 AM,2:10:00 AM,Sunday,$0.0,4,2021
93954,city B,$18.0,2,bjdwe, $9.0 ,6,2:59:00 AM,3:10:00 AM,4:59:00 AM,Saturday,$0.0,3,2021
93954,city B,$18.0,2,bjdwe, $9.0 ,3,3:51:00 AM,4:02:00 AM,4:29:00 AM,Wednesday,$0.0,5,2021
63674,city A,$18.0,2,acjde, $9.0 ,7,7:58:00 PM,8:06:00 PM,10:00:00 PM,Sunday,$0.0,3,2022
91848,city B,$18.0,2,bjdwe, $9.0 ,6,2:19:00 AM,2:24:00 AM,2:37:00 AM,Saturday,$0.0,3,2019
41031,city C,$18.0,2,wehqk, $9.0 ,5,8:42:00 PM,8:52:00 PM,10:26:00 PM,Friday,$0.0,5,2019
144,city B,$18.0,2,bjdwe, $9.0 ,4,8:21:00 PM,8:26:00 PM,9:52:00 PM,Thursday,$0.0,3,2019
3924,city A,$18.0,2,acjde, $9.0 ,1,12:13:00 AM,12:18:00 AM,12:50:00 AM,Monday,$0.0,4,2020
106159,city B,$18.0,2,bjdwe, $9.0 ,4,2:27:00 AM,2:36:00 AM,4:23:00 AM,Thursday,$0.0,5,2021
105568,city C,$18.0,2,wehqk, $9.0 ,5,2:17:00 AM,2:21:00 AM,4:18:00 AM,Friday,$0.0,5,2022
2229,city A,$18.0,2,acjde, $9.0 ,7,7:41:00 PM,7:50:00 PM,8:29:00 PM,Sunday,$0.0,3,2021
106179,city C,$18.0,2,wehqk, $9.0 ,5,8:40:00 PM,8:49:00 PM,9:52:00 PM,Friday,$0.0,4,2022
25813,city A,$18.0,2,acjde, $9.0 ,1,8:11:00 PM,8:17:00 PM,9:35:00 PM,Monday,$0.0,3,2022
114,city A,$26.9,3,acjde, $9.0 ,3,2:06:00 AM,2:17:00 AM,2:25:00 AM,Wednesday,$0.0,3,2020
43732,city C,$26.9,3,wehqk, $9.0 ,6,2:25:00 AM,2:29:00 AM,3:14:00 AM,Saturday,$0.0,3,2019
23456,city C,$26.9,3,wehqk, $9.0 ,6,5:41:00 AM,5:50:00 AM,5:51:00 AM,Saturday,$0.0,4,2020
13526,city B,$26.9,3,bjdwe, $9.0 ,7,8:08:00 PM,8:12:00 PM,9:27:00 PM,Sunday,$0.0,5,2020
79146,city B,$26.9,3,bjdwe, $9.0 ,3,3:00:00 AM,3:06:00 AM,4:19:00 AM,Wednesday,$0.0,3,2020
2999,city C,$26.9,3,wehqk, $9.0 ,5,7:54:00 PM,8:02:00 PM,8:55:00 PM,Friday,$0.0,4,2019
2787,city A,$17.9,2,acjde, $9.0 ,5,1:26:00 AM,1:30:00 AM,3:23:00 AM,Friday,$0.0,4,2021
13752,city B,$17.9,2,bjdwe, $9.0 ,1,2:54:00 AM,3:01:00 AM,3:46:00 AM,Monday,$0.0,4,2021
47494,city A,$17.9,2,acjde, $9.0 ,3,6:17:00 PM,6:21:00 PM,8:15:00 PM,Wednesday,$0.0,5,2021
90558,city A,$17.9,2,acjde, $9.0 ,3,3:02:00 AM,3:09:00 AM,4:17:00 AM,Wednesday,$0.0,5,2021
56015,city A,$17.9,2,acjde, $9.0 ,1,2:38:00 AM,2:47:00 AM,3:02:00 AM,Monday,$0.0,4,2020
2541,city C,$17.9,2,wehqk, $9.0 ,6,8:11:00 PM,8:16:00 PM,8:48:00 PM,Saturday,$0.0,5,2019
7081,city A,$17.9,2,acjde, $9.0 ,7,8:01:00 PM,8:09:00 PM,9:11:00 PM,Sunday,$0.0,3,2020
62969,city A,$17.9,2,acjde, $9.0 ,7,3:00:00 AM,3:06:00 AM,4:30:00 AM,Sunday,$0.0,5,2021
106154,city C,$8.9,1,wehqk, $8.9 ,2,2:18:00 AM,2:24:00 AM,3:37:00 AM,Tuesday,$0.0,3,2021
111132,city B,$8.9,1,bjdwe, $8.9 ,5,7:21:00 PM,7:28:00 PM,8:23:00 PM,Friday,$0.0,3,2022
23309,city B,$8.9,1,bjdwe, $8.9 ,3,8:44:00 PM,8:48:00 PM,10:32:00 PM,Wednesday,$0.0,4,2020
9512,city A,$62.0,7,acjde, $8.9 ,3,3:12:00 AM,3:23:00 AM,4:18:00 AM,Wednesday,$0.0,5,2020
83205,city C,$62.0,7,wehqk, $8.9 ,1,2:50:00 AM,2:56:00 AM,4:37:00 AM,Monday,$0.0,5,2019
1235,city B,$44.3,5,bjdwe, $8.9 ,7,2:09:00 AM,2:14:00 AM,3:53:00 AM,Sunday,$0.0,5,2021
1096,city A,$8.9,1,acjde, $8.9 ,6,6:55:00 PM,7:02:00 PM,8:19:00 PM,Saturday,$0.0,4,2021
1173,city A,$8.9,1,acjde, $8.9 ,1,8:43:00 PM,8:47:00 PM,10:46:00 PM,Monday,$0.0,4,2021
75877,city B,$17.7,2,bjdwe, $8.9 ,7,4:03:00 AM,4:11:00 AM,4:54:00 AM,Sunday,$0.0,4,2021
6477,city B,$17.7,2,bjdwe, $8.9 ,2,1:08:00 AM,1:17:00 AM,1:35:00 AM,Tuesday,$0.0,3,2019
77537,city C,$17.7,2,wehqk, $8.9 ,5,8:09:00 PM,8:14:00 PM,9:56:00 PM,Friday,$0.0,3,2019
77537,city C,$17.7,2,wehqk, $8.9 ,1,3:04:00 AM,3:10:00 AM,3:37:00 AM,Monday,$0.0,3,2019
13807,city A,$17.7,2,acjde, $8.9 ,3,8:12:00 PM,8:17:00 PM,9:28:00 PM,Wednesday,$0.0,4,2021
9792,city C,$17.7,2,wehqk, $8.9 ,1,4:29:00 AM,4:35:00 AM,5:58:00 AM,Monday,$0.0,4,2021
4765,city C,$17.7,2,wehqk, $8.9 ,1,7:59:00 PM,8:07:00 PM,8:12:00 PM,Monday,$0.0,4,2020
4535,city B,$17.7,2,bjdwe, $8.9 ,3,8:35:00 PM,8:44:00 PM,9:07:00 PM,Wednesday,$0.0,3,2020
80104,city C,$70.6,8,wehqk, $8.8 ,7,2:04:00 AM,2:09:00 AM,2:25:00 AM,Sunday,$0.0,4,2019
197636,city C,$35.3,4,wehqk, $8.8 ,6,2:41:00 AM,2:46:00 AM,4:36:00 AM,Saturday,$0.0,4,2020
4431,city A,$70.6,8,acjde, $8.8 ,7,11:31:00 PM,11:39:00 PM,12:52:00 AM,Sunday,$0.0,3,2021
113442,city A,$70.6,8,acjde, $8.8 ,1,2:51:00 AM,3:00:00 AM,3:09:00 AM,Monday,$0.0,3,2022
111239,city C,$35.3,4,wehqk, $8.8 ,2,12:23:00 AM,12:33:00 AM,1:25:00 AM,Tuesday,$0.0,4,2019
5403,city B,$61.6,7,bjdwe, $8.8 ,7,11:12:00 PM,11:23:00 PM,12:56:00 AM,Sunday,$0.0,5,2021
9350,city B,$61.6,7,bjdwe, $8.8 ,1,2:10:00 AM,2:16:00 AM,3:34:00 AM,Monday,$0.0,3,2021
67104,city C,$70.3,8,wehqk, $8.8 ,2,3:28:00 AM,3:33:00 AM,4:17:00 AM,Tuesday,$0.0,3,2022
199572,city B,$70.3,8,bjdwe, $8.8 ,6,9:32:00 PM,9:42:00 PM,10:39:00 PM,Saturday,$0.0,3,2022
1738,city C,$70.3,8,wehqk, $8.8 ,6,2:37:00 AM,2:47:00 AM,3:51:00 AM,Saturday,$0.0,4,2019
113496,city C,$70.1,8,wehqk, $8.8 ,6,12:11:00 AM,12:15:00 AM,12:20:00 AM,Saturday,$0.0,5,2019
459,city A,$70.1,8,acjde, $8.8 ,5,4:28:00 AM,4:39:00 AM,5:33:00 AM,Friday,$0.0,4,2020
3891,city A,$70.1,8,acjde, $8.8 ,6,9:19:00 PM,9:24:00 PM,10:51:00 PM,Saturday,$0.0,5,2022
6184,city B,$78.9,9,bjdwe, $8.8 ,5,2:30:00 AM,2:36:00 AM,3:26:00 AM,Friday,$0.0,4,2019
102289,city A,$78.9,9,acjde, $8.8 ,2,3:21:00 AM,3:28:00 AM,4:48:00 AM,Tuesday,$0.0,5,2020
106159,city B,$78.9,9,bjdwe, $8.8 ,1,2:00:00 AM,2:06:00 AM,2:57:00 AM,Monday,$0.0,3,2021
156011,city B,$78.9,9,bjdwe, $8.8 ,1,12:05:00 AM,12:10:00 AM,12:16:00 AM,Monday,$0.0,3,2019
7214,city B,$78.9,9,bjdwe, $8.8 ,4,7:20:00 PM,7:29:00 PM,8:46:00 PM,Thursday,$0.0,3,2020
44301,city B,$78.6,9,bjdwe, $8.7 ,5,3:25:00 AM,3:31:00 AM,4:04:00 AM,Friday,$0.0,5,2020
7081,city A,$78.6,9,acjde, $8.7 ,1,2:47:00 AM,2:54:00 AM,3:32:00 AM,Monday,$0.0,3,2020
68011,city B,$78.6,9,bjdwe, $8.7 ,2,3:22:00 AM,3:29:00 AM,5:18:00 AM,Tuesday,$0.0,5,2019
192310,city B,$78.6,9,bjdwe, $8.7 ,5,8:39:00 PM,8:49:00 PM,10:42:00 PM,Friday,$0.0,5,2020
75081,city B,$78.6,9,bjdwe, $8.7 ,3,8:01:00 PM,8:12:00 PM,9:52:00 PM,Wednesday,$0.0,3,2021
26789,city C,$87.3,10,wehqk, $8.7 ,7,2:17:00 AM,2:27:00 AM,2:58:00 AM,Sunday,$0.0,5,2019
10178,city A,$87.3,10,acjde, $8.7 ,1,8:20:00 PM,8:29:00 PM,10:15:00 PM,Monday,$0.0,4,2021
4205,city A,$87.3,10,acjde, $8.7 ,4,8:30:00 PM,8:40:00 PM,8:43:00 PM,Thursday,$0.0,5,2020
91070,city B,$69.8,8,bjdwe, $8.7 ,6,4:01:00 AM,4:10:00 AM,5:40:00 AM,Saturday,$0.0,5,2021
113442,city A,$69.8,8,acjde, $8.7 ,6,2:13:00 AM,2:17:00 AM,2:37:00 AM,Saturday,$0.0,4,2022
14588,city B,$69.8,8,bjdwe, $8.7 ,1,3:35:00 AM,3:40:00 AM,4:00:00 AM,Monday,$0.0,5,2019
43051,city C,$8.7,1,wehqk, $8.7 ,7,7:32:00 PM,7:37:00 PM,9:37:00 PM,Sunday,$0.0,4,2021
74479,city C,$8.7,1,wehqk, $8.7 ,6,12:29:00 AM,12:34:00 AM,12:37:00 AM,Saturday,$0.0,4,2020
105568,city C,$26.0,3,wehqk, $8.7 ,6,4:01:00 AM,4:05:00 AM,4:52:00 AM,Saturday,$0.0,3,2022
15587,city C,$26.0,3,wehqk, $8.7 ,4,1:53:00 AM,1:59:00 AM,2:57:00 AM,Thursday,$0.0,4,2019
83814,city A,$26.0,3,acjde, $8.7 ,1,8:28:00 PM,8:39:00 PM,10:25:00 PM,Monday,$0.0,5,2019
10617,city B,$26.0,3,bjdwe, $8.7 ,3,9:09:00 PM,9:14:00 PM,10:37:00 PM,Wednesday,$0.0,4,2021
888,city C,$60.6,7,wehqk, $8.7 ,3,4:01:00 AM,4:05:00 AM,5:53:00 AM,Wednesday,$0.0,4,2019
157562,city A,$60.6,7,acjde, $8.7 ,7,1:24:00 AM,1:35:00 AM,2:58:00 AM,Sunday,$0.0,5,2019
9791,city C,$17.3,2,wehqk, $8.7 ,6,2:38:00 AM,2:48:00 AM,4:30:00 AM,Saturday,$0.0,3,2022
106885,city C,$17.3,2,wehqk, $8.7 ,7,2:37:00 AM,2:42:00 AM,3:20:00 AM,Sunday,$0.0,4,2020
57721,city C,$17.3,2,wehqk, $8.7 ,2,4:02:00 AM,4:11:00 AM,4:31:00 AM,Tuesday,$0.0,3,2021
1808,city C,$17.3,2,wehqk, $8.7 ,6,8:17:00 PM,8:24:00 PM,10:19:00 PM,Saturday,$0.0,3,2022
114,city A,$25.9,3,acjde, $8.6 ,5,2:31:00 AM,2:40:00 AM,3:23:00 AM,Friday,$0.0,3,2020
96351,city A,$25.9,3,acjde, $8.6 ,4,1:02:00 AM,1:06:00 AM,2:48:00 AM,Thursday,$0.0,3,2020
5634,city C,$25.9,3,wehqk, $8.6 ,2,8:43:00 PM,8:47:00 PM,9:00:00 PM,Tuesday,$0.0,3,2021
10440,city A,$25.9,3,acjde, $8.6 ,5,10:27:00 PM,10:35:00 PM,11:59:00 PM,Friday,$0.0,3,2022
1639,city B,$43.2,5,bjdwe, $8.6 ,5,5:34:00 AM,5:38:00 AM,5:58:00 AM,Friday,$0.0,3,2021
9795,city B,$34.5,4,bjdwe, $8.6 ,4,1:26:00 AM,1:31:00 AM,3:05:00 AM,Thursday,$0.0,5,2021
63430,city A,$34.5,4,acjde, $8.6 ,6,8:20:00 PM,8:29:00 PM,9:27:00 PM,Saturday,$0.0,5,2021
68226,city C,$8.6,1,wehqk, $8.6 ,6,2:30:00 AM,2:34:00 AM,4:24:00 AM,Saturday,$0.0,5,2021
80891,city A,$8.6,1,acjde, $8.6 ,6,1:31:00 AM,1:39:00 AM,2:00:00 AM,Saturday,$0.0,5,2021
2999,city C,$25.7,3,wehqk, $8.6 ,6,1:31:00 AM,1:38:00 AM,3:38:00 AM,Saturday,$0.0,3,2019
10617,city B,$25.7,3,bjdwe, $8.6 ,1,4:19:00 AM,4:24:00 AM,5:31:00 AM,Monday,$0.0,3,2021
8857,city C,$25.7,3,wehqk, $8.6 ,2,8:21:00 PM,8:31:00 PM,9:35:00 PM,Tuesday,$0.0,5,2020
77550,city C,$25.7,3,wehqk, $8.6 ,7,12:22:00 AM,12:31:00 AM,1:02:00 AM,Sunday,$0.0,4,2020
113424,city B,$85.5,10,bjdwe, $8.6 ,1,2:22:00 AM,2:26:00 AM,4:08:00 AM,Monday,$0.0,3,2019
42853,city B,$17.1,2,bjdwe, $8.6 ,2,2:41:00 AM,2:48:00 AM,3:21:00 AM,Tuesday,$0.0,5,2022
157562,city A,$17.1,2,acjde, $8.6 ,3,8:12:00 PM,8:16:00 PM,8:40:00 PM,Wednesday,$0.0,3,2019
112302,city B,$85.5,10,bjdwe, $8.6 ,1,3:10:00 AM,3:18:00 AM,5:14:00 AM,Monday,$0.0,4,2022
79435,city A,$17.1,2,acjde, $8.6 ,2,12:29:00 AM,12:39:00 AM,2:39:00 AM,Tuesday,$0.0,4,2022
10138,city C,$17.1,2,wehqk, $8.6 ,6,8:26:00 PM,8:33:00 PM,9:32:00 PM,Saturday,$0.0,4,2019
98669,city B,$85.5,10,bjdwe, $8.6 ,5,7:48:00 PM,7:57:00 PM,9:09:00 PM,Friday,$0.0,3,2020
92300,city A,$17.1,2,acjde, $8.6 ,7,2:21:00 AM,2:30:00 AM,3:32:00 AM,Sunday,$0.0,5,2020
69801,city C,$17.1,2,wehqk, $8.6 ,4,3:17:00 AM,3:23:00 AM,5:01:00 AM,Thursday,$0.0,4,2019
6047,city A,$17.1,2,acjde, $8.6 ,4,3:29:00 AM,3:38:00 AM,4:08:00 AM,Thursday,$0.0,4,2022
91070,city B,$17.1,2,bjdwe, $8.6 ,5,8:29:00 PM,8:38:00 PM,10:07:00 PM,Friday,$0.0,5,2021
54344,city C,$34.2,4,wehqk, $8.5 ,6,1:43:00 AM,1:47:00 AM,2:23:00 AM,Saturday,$0.0,5,2020
13631,city B,$34.2,4,bjdwe, $8.5 ,5,12:45:00 AM,12:54:00 AM,12:56:00 AM,Friday,$0.0,4,2021
72104,city C,$34.1,4,wehqk, $8.5 ,3,1:23:00 AM,1:33:00 AM,2:12:00 AM,Wednesday,$0.0,3,2019
7200,city C,$8.5,1,wehqk, $8.5 ,1,1:18:00 AM,1:28:00 AM,1:31:00 AM,Monday,$0.0,5,2020
1934,city A,$8.5,1,acjde, $8.5 ,3,12:49:00 AM,12:57:00 AM,2:53:00 AM,Wednesday,$0.0,4,2021
8000,city A,$8.5,1,acjde, $8.5 ,1,1:14:00 AM,1:24:00 AM,1:45:00 AM,Monday,$0.0,5,2020
99165,city C,$8.5,1,wehqk, $8.5 ,6,4:48:00 AM,4:57:00 AM,5:02:00 AM,Saturday,$0.0,3,2020
8114,city A,$8.5,1,acjde, $8.5 ,4,8:29:00 PM,8:34:00 PM,9:23:00 PM,Thursday,$0.0,5,2019
9799,city A,$25.4,3,acjde, $8.5 ,1,2:14:00 AM,2:20:00 AM,4:16:00 AM,Monday,$0.0,5,2021
8449,city A,$25.4,3,acjde, $8.5 ,3,7:28:00 PM,7:37:00 PM,8:50:00 PM,Wednesday,$0.0,4,2019
77550,city C,$67.6,8,wehqk, $8.5 ,4,2:37:00 AM,2:42:00 AM,4:36:00 AM,Thursday,$0.0,5,2020
56063,city B,$67.6,8,bjdwe, $8.5 ,5,8:21:00 PM,8:30:00 PM,9:26:00 PM,Friday,$0.0,4,2020
59776,city A,$67.6,8,acjde, $8.5 ,3,4:03:00 AM,4:10:00 AM,4:56:00 AM,Wednesday,$0.0,4,2020
3005,city B,$59.1,7,bjdwe, $8.4 ,5,4:38:00 AM,4:46:00 AM,5:51:00 AM,Friday,$0.0,3,2022
79435,city A,$59.1,7,acjde, $8.4 ,4,4:17:00 AM,4:27:00 AM,5:28:00 AM,Thursday,$0.0,4,2022
6047,city A,$33.7,4,acjde, $8.4 ,6,8:20:00 PM,8:28:00 PM,9:21:00 PM,Saturday,$0.0,5,2022
4429,city B,$58.8,7,bjdwe, $8.4 ,4,1:38:00 AM,1:47:00 AM,3:35:00 AM,Thursday,$0.0,3,2022
68011,city B,$16.8,2,bjdwe, $8.4 ,3,3:03:00 AM,3:13:00 AM,3:34:00 AM,Wednesday,$0.0,5,2019
12300,city C,$16.8,2,wehqk, $8.4 ,1,8:31:00 PM,8:40:00 PM,10:35:00 PM,Monday,$0.0,5,2019
109936,city C,$8.4,1,wehqk, $8.4 ,4,4:06:00 AM,4:14:00 AM,4:52:00 AM,Thursday,$0.0,5,2021
75781,city C,$8.4,1,wehqk, $8.4 ,5,8:07:00 PM,8:12:00 PM,8:16:00 PM,Friday,$0.0,4,2019
194152,city A,$8.4,1,acjde, $8.4 ,5,7:12:00 PM,7:16:00 PM,7:39:00 PM,Friday,$0.0,4,2022
1210,city C,$8.4,1,wehqk, $8.4 ,1,2:48:00 AM,2:58:00 AM,4:07:00 AM,Monday,$0.0,3,2022
57966,city B,$8.4,1,bjdwe, $8.4 ,5,3:11:00 AM,3:15:00 AM,4:18:00 AM,Friday,$0.0,3,2020
8083,city A,$8.4,1,acjde, $8.4 ,7,3:09:00 AM,3:15:00 AM,4:36:00 AM,Sunday,$0.0,5,2019
69975,city A,$58.8,7,acjde, $8.4 ,1,6:59:00 PM,7:06:00 PM,7:13:00 PM,Monday,$0.0,5,2022
105253,city B,$16.8,2,bjdwe, $8.4 ,5,3:33:00 AM,3:42:00 AM,4:51:00 AM,Friday,$0.0,3,2020
194008,city C,$16.8,2,wehqk, $8.4 ,7,10:29:00 PM,10:33:00 PM,12:13:00 AM,Sunday,$0.0,4,2022
1796,city B,$16.8,2,bjdwe, $8.4 ,5,10:59:00 PM,11:03:00 PM,11:37:00 PM,Friday,$0.0,3,2021
3006,city A,$16.8,2,acjde, $8.4 ,5,10:23:00 PM,10:32:00 PM,10:55:00 PM,Friday,$0.0,5,2020
14588,city B,$16.8,2,bjdwe, $8.4 ,2,8:29:00 PM,8:37:00 PM,10:30:00 PM,Tuesday,$0.0,4,2019
11721,city C,$16.8,2,wehqk, $8.4 ,3,9:46:00 PM,9:51:00 PM,10:15:00 PM,Wednesday,$0.0,5,2019
18376,city A,$16.7,2,acjde, $8.4 ,4,3:23:00 AM,3:34:00 AM,5:31:00 AM,Thursday,$0.0,4,2019
13018,city B,$16.7,2,bjdwe, $8.4 ,1,4:00:00 AM,4:09:00 AM,4:23:00 AM,Monday,$0.0,5,2020
3891,city A,$16.7,2,acjde, $8.4 ,6,3:17:00 AM,3:26:00 AM,5:22:00 AM,Saturday,$0.0,5,2022
86464,city A,$16.7,2,acjde, $8.4 ,4,8:48:00 PM,8:57:00 PM,9:12:00 PM,Thursday,$0.0,4,2019
100052,city C,$16.7,2,wehqk, $8.4 ,1,3:00:00 AM,3:11:00 AM,4:23:00 AM,Monday,$0.0,4,2022
8656,city A,$16.7,2,acjde, $8.4 ,7,6:19:00 PM,6:29:00 PM,8:03:00 PM,Sunday,$0.0,3,2019
