"user_id","store_city","order_total","order_size","store_id","price_drink","placed_order_time_utc_day","placed_order_time_utc","finished_prep_time_utc","order_picked_up_time_utc","day_of_the_week","refund_total","rating","account_created","order_prep_time"
8083,"city A",81.4,9,"acjde",9,"Thursday",20:26:00,20:37:00,21:40:00,"Thursday",0,5,2019,00:11:00
102769,"city A",81.4,9,"acjde",9,"Wednesday",20:16:00,20:21:00,22:02:00,"Wednesday",0,4,2021,00:05:00
105568,"city C",81.4,9,"wehqk",9,"Friday",02:04:00,02:11:00,02:48:00,"Friday",0,5,2022,00:07:00
26654,"city C",81.4,9,"wehqk",9,"Saturday",04:13:00,04:21:00,05:17:00,"Saturday",0,3,2019,00:08:00
113496,"city C",81.4,9,"wehqk",9,"Tuesday",20:07:00,20:15:00,20:17:00,"Tuesday",0,3,2019,00:08:00
2456,"city C",81.3,9,"wehqk",9,"Monday",02:35:00,02:40:00,04:09:00,"Monday",0,4,2022,00:05:00
106885,"city C",27.1,3,"wehqk",9,"Thursday",02:03:00,02:13:00,03:52:00,"Thursday",0,3,2020,00:10:00
9563,"city A",81.3,9,"acjde",9,"Saturday",20:05:00,20:15:00,21:54:00,"Saturday",0,4,2021,00:10:00
47494,"city A",81.3,9,"acjde",9,"Sunday",02:28:00,02:33:00,03:21:00,"Sunday",0,5,2021,00:05:00
101672,"city B",81.3,9,"bjdwe",9,"Saturday",05:04:00,05:15:00,06:02:00,"Saturday",0,5,2019,00:11:00
45657,"city B",81.3,9,"bjdwe",9,"Thursday",23:43:00,23:54:00,01:50:00,"Thursday",0,4,2021,00:11:00
11815,"city C",27.1,3,"wehqk",9,"Monday",19:40:00,19:46:00,21:01:00,"Monday",0,3,2019,00:06:00
77803,"city B",27.1,3,"bjdwe",9,"Tuesday",19:48:00,19:59:00,21:40:00,"Tuesday",0,3,2022,00:11:00
90558,"city A",99.2,11,"acjde",9,"Friday",03:06:00,03:16:00,04:50:00,"Friday",0,3,2021,00:10:00
1573,"city A",99.2,11,"acjde",9,"Saturday",20:14:00,20:23:00,21:56:00,"Saturday",0,5,2019,00:09:00
158403,"city A",99.2,11,"acjde",9,"Friday",19:23:00,19:32:00,19:33:00,"Friday",0,4,2019,00:09:00
156692,"city C",9,1,"wehqk",9,"Sunday",02:36:00,02:45:00,02:58:00,"Sunday",0,5,2022,00:09:00
12708,"city C",81,9,"wehqk",9,"Saturday",03:52:00,04:01:00,05:02:00,"Saturday",0,4,2019,00:09:00
12980,"city B",27,3,"bjdwe",9,"Monday",02:45:00,02:53:00,04:44:00,"Monday",0,4,2019,00:08:00
108285,"city C",18,2,"wehqk",9,"Saturday",20:46:00,20:56:00,21:23:00,"Saturday",0,5,2019,00:10:00
4429,"city B",9,1,"bjdwe",9,"Tuesday",20:03:00,20:12:00,20:21:00,"Tuesday",0,5,2022,00:09:00
69801,"city C",9,1,"wehqk",9,"Sunday",03:31:00,03:41:00,04:54:00,"Sunday",0,4,2019,00:10:00
196384,"city A",81,9,"acjde",9,"Monday",01:46:00,01:54:00,03:43:00,"Monday",0,3,2021,00:08:00
91497,"city B",81,9,"bjdwe",9,"Tuesday",03:44:00,03:50:00,04:18:00,"Tuesday",0,3,2020,00:06:00
3913,"city A",81,9,"acjde",9,"Thursday",04:46:00,04:50:00,06:08:00,"Thursday",0,4,2022,00:04:00
156095,"city C",81,9,"wehqk",9,"Wednesday",20:18:00,20:27:00,21:44:00,"Wednesday",0,5,2022,00:09:00
1189,"city A",27,3,"acjde",9,"Wednesday",20:34:00,20:42:00,21:38:00,"Wednesday",0,3,2020,00:08:00
79259,"city A",18,2,"acjde",9,"Monday",04:14:00,04:25:00,04:47:00,"Monday",0,3,2021,00:11:00
552,"city C",18,2,"wehqk",9,"Wednesday",03:29:00,03:38:00,03:56:00,"Wednesday",0,3,2021,00:09:00
2562,"city A",18,2,"acjde",9,"Thursday",03:16:00,03:25:00,04:14:00,"Thursday",0,3,2020,00:09:00
77988,"city A",18,2,"acjde",9,"Tuesday",18:45:00,18:53:00,20:27:00,"Tuesday",0,3,2022,00:08:00
1011,"city B",18,2,"bjdwe",9,"Saturday",20:12:00,20:19:00,21:13:00,"Saturday",0,3,2022,00:07:00
13447,"city C",18,2,"wehqk",9,"Monday",03:57:00,04:05:00,04:21:00,"Monday",0,5,2019,00:08:00
76264,"city B",18,2,"bjdwe",9,"Friday",20:21:00,20:31:00,21:45:00,"Friday",0,5,2022,00:10:00
1457,"city C",18,2,"wehqk",9,"Sunday",00:30:00,00:39:00,02:10:00,"Sunday",0,4,2021,00:09:00
93954,"city B",18,2,"bjdwe",9,"Saturday",02:59:00,03:10:00,04:59:00,"Saturday",0,3,2021,00:11:00
93954,"city B",18,2,"bjdwe",9,"Wednesday",03:51:00,04:02:00,04:29:00,"Wednesday",0,5,2021,00:11:00
63674,"city A",18,2,"acjde",9,"Sunday",19:58:00,20:06:00,22:00:00,"Sunday",0,3,2022,00:08:00
91848,"city B",18,2,"bjdwe",9,"Saturday",02:19:00,02:24:00,02:37:00,"Saturday",0,3,2019,00:05:00
41031,"city C",18,2,"wehqk",9,"Friday",20:42:00,20:52:00,22:26:00,"Friday",0,5,2019,00:10:00
144,"city B",18,2,"bjdwe",9,"Thursday",20:21:00,20:26:00,21:52:00,"Thursday",0,3,2019,00:05:00
3924,"city A",18,2,"acjde",9,"Monday",00:13:00,00:18:00,00:50:00,"Monday",0,4,2020,00:05:00
106159,"city B",18,2,"bjdwe",9,"Thursday",02:27:00,02:36:00,04:23:00,"Thursday",0,5,2021,00:09:00
105568,"city C",18,2,"wehqk",9,"Friday",02:17:00,02:21:00,04:18:00,"Friday",0,5,2022,00:04:00
2229,"city A",18,2,"acjde",9,"Sunday",19:41:00,19:50:00,20:29:00,"Sunday",0,3,2021,00:09:00
106179,"city C",18,2,"wehqk",9,"Friday",20:40:00,20:49:00,21:52:00,"Friday",0,4,2022,00:09:00
25813,"city A",18,2,"acjde",9,"Monday",20:11:00,20:17:00,21:35:00,"Monday",0,3,2022,00:06:00
114,"city A",26.9,3,"acjde",9,"Wednesday",02:06:00,02:17:00,02:25:00,"Wednesday",0,3,2020,00:11:00
43732,"city C",26.9,3,"wehqk",9,"Saturday",02:25:00,02:29:00,03:14:00,"Saturday",0,3,2019,00:04:00
23456,"city C",26.9,3,"wehqk",9,"Saturday",05:41:00,05:50:00,05:51:00,"Saturday",0,4,2020,00:09:00
13526,"city B",26.9,3,"bjdwe",9,"Sunday",20:08:00,20:12:00,21:27:00,"Sunday",0,5,2020,00:04:00
79146,"city B",26.9,3,"bjdwe",9,"Wednesday",03:00:00,03:06:00,04:19:00,"Wednesday",0,3,2020,00:06:00
2999,"city C",26.9,3,"wehqk",9,"Friday",19:54:00,20:02:00,20:55:00,"Friday",0,4,2019,00:08:00
2787,"city A",17.9,2,"acjde",9,"Friday",01:26:00,01:30:00,03:23:00,"Friday",0,4,2021,00:04:00
13752,"city B",17.9,2,"bjdwe",9,"Monday",02:54:00,03:01:00,03:46:00,"Monday",0,4,2021,00:07:00
47494,"city A",17.9,2,"acjde",9,"Wednesday",18:17:00,18:21:00,20:15:00,"Wednesday",0,5,2021,00:04:00
90558,"city A",17.9,2,"acjde",9,"Wednesday",03:02:00,03:09:00,04:17:00,"Wednesday",0,5,2021,00:07:00
56015,"city A",17.9,2,"acjde",9,"Monday",02:38:00,02:47:00,03:02:00,"Monday",0,4,2020,00:09:00
2541,"city C",17.9,2,"wehqk",9,"Saturday",20:11:00,20:16:00,20:48:00,"Saturday",0,5,2019,00:05:00
7081,"city A",17.9,2,"acjde",9,"Sunday",20:01:00,20:09:00,21:11:00,"Sunday",0,3,2020,00:08:00
62969,"city A",17.9,2,"acjde",9,"Sunday",03:00:00,03:06:00,04:30:00,"Sunday",0,5,2021,00:06:00
106154,"city C",8.9,1,"wehqk",8.9,"Tuesday",02:18:00,02:24:00,03:37:00,"Tuesday",0,3,2021,00:06:00
111132,"city B",8.9,1,"bjdwe",8.9,"Friday",19:21:00,19:28:00,20:23:00,"Friday",0,3,2022,00:07:00
23309,"city B",8.9,1,"bjdwe",8.9,"Wednesday",20:44:00,20:48:00,22:32:00,"Wednesday",0,4,2020,00:04:00
9512,"city A",62,7,"acjde",8.9,"Wednesday",03:12:00,03:23:00,04:18:00,"Wednesday",0,5,2020,00:11:00
83205,"city C",62,7,"wehqk",8.9,"Monday",02:50:00,02:56:00,04:37:00,"Monday",0,5,2019,00:06:00
1235,"city B",44.3,5,"bjdwe",8.9,"Sunday",02:09:00,02:14:00,03:53:00,"Sunday",0,5,2021,00:05:00
1096,"city A",8.9,1,"acjde",8.9,"Saturday",18:55:00,19:02:00,20:19:00,"Saturday",0,4,2021,00:07:00
1173,"city A",8.9,1,"acjde",8.9,"Monday",20:43:00,20:47:00,22:46:00,"Monday",0,4,2021,00:04:00
75877,"city B",17.7,2,"bjdwe",8.9,"Sunday",04:03:00,04:11:00,04:54:00,"Sunday",0,4,2021,00:08:00
6477,"city B",17.7,2,"bjdwe",8.9,"Tuesday",01:08:00,01:17:00,01:35:00,"Tuesday",0,3,2019,00:09:00
77537,"city C",17.7,2,"wehqk",8.9,"Friday",20:09:00,20:14:00,21:56:00,"Friday",0,3,2019,00:05:00
77537,"city C",17.7,2,"wehqk",8.9,"Monday",03:04:00,03:10:00,03:37:00,"Monday",0,3,2019,00:06:00
13807,"city A",17.7,2,"acjde",8.9,"Wednesday",20:12:00,20:17:00,21:28:00,"Wednesday",0,4,2021,00:05:00
9792,"city C",17.7,2,"wehqk",8.9,"Monday",04:29:00,04:35:00,05:58:00,"Monday",0,4,2021,00:06:00
4765,"city C",17.7,2,"wehqk",8.9,"Monday",19:59:00,20:07:00,20:12:00,"Monday",0,4,2020,00:08:00
4535,"city B",17.7,2,"bjdwe",8.9,"Wednesday",20:35:00,20:44:00,21:07:00,"Wednesday",0,3,2020,00:09:00
80104,"city C",70.6,8,"wehqk",8.8,"Sunday",02:04:00,02:09:00,02:25:00,"Sunday",0,4,2019,00:05:00
197636,"city C",35.3,4,"wehqk",8.8,"Saturday",02:41:00,02:46:00,04:36:00,"Saturday",0,4,2020,00:05:00
4431,"city A",70.6,8,"acjde",8.8,"Sunday",23:31:00,23:39:00,00:52:00,"Sunday",0,3,2021,00:08:00
113442,"city A",70.6,8,"acjde",8.8,"Monday",02:51:00,03:00:00,03:09:00,"Monday",0,3,2022,00:09:00
111239,"city C",35.3,4,"wehqk",8.8,"Tuesday",00:23:00,00:33:00,01:25:00,"Tuesday",0,4,2019,00:10:00
5403,"city B",61.6,7,"bjdwe",8.8,"Sunday",23:12:00,23:23:00,00:56:00,"Sunday",0,5,2021,00:11:00
9350,"city B",61.6,7,"bjdwe",8.8,"Monday",02:10:00,02:16:00,03:34:00,"Monday",0,3,2021,00:06:00
67104,"city C",70.3,8,"wehqk",8.8,"Tuesday",03:28:00,03:33:00,04:17:00,"Tuesday",0,3,2022,00:05:00
199572,"city B",70.3,8,"bjdwe",8.8,"Saturday",21:32:00,21:42:00,22:39:00,"Saturday",0,3,2022,00:10:00
1738,"city C",70.3,8,"wehqk",8.8,"Saturday",02:37:00,02:47:00,03:51:00,"Saturday",0,4,2019,00:10:00
113496,"city C",70.1,8,"wehqk",8.8,"Saturday",00:11:00,00:15:00,00:20:00,"Saturday",0,5,2019,00:04:00
459,"city A",70.1,8,"acjde",8.8,"Friday",04:28:00,04:39:00,05:33:00,"Friday",0,4,2020,00:11:00
3891,"city A",70.1,8,"acjde",8.8,"Saturday",21:19:00,21:24:00,22:51:00,"Saturday",0,5,2022,00:05:00
6184,"city B",78.9,9,"bjdwe",8.8,"Friday",02:30:00,02:36:00,03:26:00,"Friday",0,4,2019,00:06:00
102289,"city A",78.9,9,"acjde",8.8,"Tuesday",03:21:00,03:28:00,04:48:00,"Tuesday",0,5,2020,00:07:00
106159,"city B",78.9,9,"bjdwe",8.8,"Monday",02:00:00,02:06:00,02:57:00,"Monday",0,3,2021,00:06:00
156011,"city B",78.9,9,"bjdwe",8.8,"Monday",00:05:00,00:10:00,00:16:00,"Monday",0,3,2019,00:05:00
7214,"city B",78.9,9,"bjdwe",8.8,"Thursday",19:20:00,19:29:00,20:46:00,"Thursday",0,3,2020,00:09:00
44301,"city B",78.6,9,"bjdwe",8.7,"Friday",03:25:00,03:31:00,04:04:00,"Friday",0,5,2020,00:06:00
7081,"city A",78.6,9,"acjde",8.7,"Monday",02:47:00,02:54:00,03:32:00,"Monday",0,3,2020,00:07:00
68011,"city B",78.6,9,"bjdwe",8.7,"Tuesday",03:22:00,03:29:00,05:18:00,"Tuesday",0,5,2019,00:07:00
192310,"city B",78.6,9,"bjdwe",8.7,"Friday",20:39:00,20:49:00,22:42:00,"Friday",0,5,2020,00:10:00
75081,"city B",78.6,9,"bjdwe",8.7,"Wednesday",20:01:00,20:12:00,21:52:00,"Wednesday",0,3,2021,00:11:00
26789,"city C",87.3,10,"wehqk",8.7,"Sunday",02:17:00,02:27:00,02:58:00,"Sunday",0,5,2019,00:10:00
10178,"city A",87.3,10,"acjde",8.7,"Monday",20:20:00,20:29:00,22:15:00,"Monday",0,4,2021,00:09:00
4205,"city A",87.3,10,"acjde",8.7,"Thursday",20:30:00,20:40:00,20:43:00,"Thursday",0,5,2020,00:10:00
91070,"city B",69.8,8,"bjdwe",8.7,"Saturday",04:01:00,04:10:00,05:40:00,"Saturday",0,5,2021,00:09:00
113442,"city A",69.8,8,"acjde",8.7,"Saturday",02:13:00,02:17:00,02:37:00,"Saturday",0,4,2022,00:04:00
14588,"city B",69.8,8,"bjdwe",8.7,"Monday",03:35:00,03:40:00,04:00:00,"Monday",0,5,2019,00:05:00
43051,"city C",8.7,1,"wehqk",8.7,"Sunday",19:32:00,19:37:00,21:37:00,"Sunday",0,4,2021,00:05:00
74479,"city C",8.7,1,"wehqk",8.7,"Saturday",00:29:00,00:34:00,00:37:00,"Saturday",0,4,2020,00:05:00
105568,"city C",26,3,"wehqk",8.7,"Saturday",04:01:00,04:05:00,04:52:00,"Saturday",0,3,2022,00:04:00
15587,"city C",26,3,"wehqk",8.7,"Thursday",01:53:00,01:59:00,02:57:00,"Thursday",0,4,2019,00:06:00
83814,"city A",26,3,"acjde",8.7,"Monday",20:28:00,20:39:00,22:25:00,"Monday",0,5,2019,00:11:00
10617,"city B",26,3,"bjdwe",8.7,"Wednesday",21:09:00,21:14:00,22:37:00,"Wednesday",0,4,2021,00:05:00
888,"city C",60.6,7,"wehqk",8.7,"Wednesday",04:01:00,04:05:00,05:53:00,"Wednesday",0,4,2019,00:04:00
157562,"city A",60.6,7,"acjde",8.7,"Sunday",01:24:00,01:35:00,02:58:00,"Sunday",0,5,2019,00:11:00
9791,"city C",17.3,2,"wehqk",8.7,"Saturday",02:38:00,02:48:00,04:30:00,"Saturday",0,3,2022,00:10:00
106885,"city C",17.3,2,"wehqk",8.7,"Sunday",02:37:00,02:42:00,03:20:00,"Sunday",0,4,2020,00:05:00
57721,"city C",17.3,2,"wehqk",8.7,"Tuesday",04:02:00,04:11:00,04:31:00,"Tuesday",0,3,2021,00:09:00
1808,"city C",17.3,2,"wehqk",8.7,"Saturday",20:17:00,20:24:00,22:19:00,"Saturday",0,3,2022,00:07:00
114,"city A",25.9,3,"acjde",8.6,"Friday",02:31:00,02:40:00,03:23:00,"Friday",0,3,2020,00:09:00
96351,"city A",25.9,3,"acjde",8.6,"Thursday",01:02:00,01:06:00,02:48:00,"Thursday",0,3,2020,00:04:00
5634,"city C",25.9,3,"wehqk",8.6,"Tuesday",20:43:00,20:47:00,21:00:00,"Tuesday",0,3,2021,00:04:00
10440,"city A",25.9,3,"acjde",8.6,"Friday",22:27:00,22:35:00,23:59:00,"Friday",0,3,2022,00:08:00
1639,"city B",43.2,5,"bjdwe",8.6,"Friday",05:34:00,05:38:00,05:58:00,"Friday",0,3,2021,00:04:00
9795,"city B",34.5,4,"bjdwe",8.6,"Thursday",01:26:00,01:31:00,03:05:00,"Thursday",0,5,2021,00:05:00
63430,"city A",34.5,4,"acjde",8.6,"Saturday",20:20:00,20:29:00,21:27:00,"Saturday",0,5,2021,00:09:00
68226,"city C",8.6,1,"wehqk",8.6,"Saturday",02:30:00,02:34:00,04:24:00,"Saturday",0,5,2021,00:04:00
80891,"city A",8.6,1,"acjde",8.6,"Saturday",01:31:00,01:39:00,02:00:00,"Saturday",0,5,2021,00:08:00
2999,"city C",25.7,3,"wehqk",8.6,"Saturday",01:31:00,01:38:00,03:38:00,"Saturday",0,3,2019,00:07:00
10617,"city B",25.7,3,"bjdwe",8.6,"Monday",04:19:00,04:24:00,05:31:00,"Monday",0,3,2021,00:05:00
8857,"city C",25.7,3,"wehqk",8.6,"Tuesday",20:21:00,20:31:00,21:35:00,"Tuesday",0,5,2020,00:10:00
77550,"city C",25.7,3,"wehqk",8.6,"Sunday",00:22:00,00:31:00,01:02:00,"Sunday",0,4,2020,00:09:00
113424,"city B",85.5,10,"bjdwe",8.6,"Monday",02:22:00,02:26:00,04:08:00,"Monday",0,3,2019,00:04:00
42853,"city B",17.1,2,"bjdwe",8.6,"Tuesday",02:41:00,02:48:00,03:21:00,"Tuesday",0,5,2022,00:07:00
157562,"city A",17.1,2,"acjde",8.6,"Wednesday",20:12:00,20:16:00,20:40:00,"Wednesday",0,3,2019,00:04:00
112302,"city B",85.5,10,"bjdwe",8.6,"Monday",03:10:00,03:18:00,05:14:00,"Monday",0,4,2022,00:08:00
79435,"city A",17.1,2,"acjde",8.6,"Tuesday",00:29:00,00:39:00,02:39:00,"Tuesday",0,4,2022,00:10:00
10138,"city C",17.1,2,"wehqk",8.6,"Saturday",20:26:00,20:33:00,21:32:00,"Saturday",0,4,2019,00:07:00
98669,"city B",85.5,10,"bjdwe",8.6,"Friday",19:48:00,19:57:00,21:09:00,"Friday",0,3,2020,00:09:00
92300,"city A",17.1,2,"acjde",8.6,"Sunday",02:21:00,02:30:00,03:32:00,"Sunday",0,5,2020,00:09:00
69801,"city C",17.1,2,"wehqk",8.6,"Thursday",03:17:00,03:23:00,05:01:00,"Thursday",0,4,2019,00:06:00
6047,"city A",17.1,2,"acjde",8.6,"Thursday",03:29:00,03:38:00,04:08:00,"Thursday",0,4,2022,00:09:00
91070,"city B",17.1,2,"bjdwe",8.6,"Friday",20:29:00,20:38:00,22:07:00,"Friday",0,5,2021,00:09:00
54344,"city C",34.2,4,"wehqk",8.5,"Saturday",01:43:00,01:47:00,02:23:00,"Saturday",0,5,2020,00:04:00
13631,"city B",34.2,4,"bjdwe",8.5,"Friday",00:45:00,00:54:00,00:56:00,"Friday",0,4,2021,00:09:00
72104,"city C",34.1,4,"wehqk",8.5,"Wednesday",01:23:00,01:33:00,02:12:00,"Wednesday",0,3,2019,00:10:00
7200,"city C",8.5,1,"wehqk",8.5,"Monday",01:18:00,01:28:00,01:31:00,"Monday",0,5,2020,00:10:00
1934,"city A",8.5,1,"acjde",8.5,"Wednesday",00:49:00,00:57:00,02:53:00,"Wednesday",0,4,2021,00:08:00
8000,"city A",8.5,1,"acjde",8.5,"Monday",01:14:00,01:24:00,01:45:00,"Monday",0,5,2020,00:10:00
99165,"city C",8.5,1,"wehqk",8.5,"Saturday",04:48:00,04:57:00,05:02:00,"Saturday",0,3,2020,00:09:00
8114,"city A",8.5,1,"acjde",8.5,"Thursday",20:29:00,20:34:00,21:23:00,"Thursday",0,5,2019,00:05:00
9799,"city A",25.4,3,"acjde",8.5,"Monday",02:14:00,02:20:00,04:16:00,"Monday",0,5,2021,00:06:00
8449,"city A",25.4,3,"acjde",8.5,"Wednesday",19:28:00,19:37:00,20:50:00,"Wednesday",0,4,2019,00:09:00
77550,"city C",67.6,8,"wehqk",8.5,"Thursday",02:37:00,02:42:00,04:36:00,"Thursday",0,5,2020,00:05:00
56063,"city B",67.6,8,"bjdwe",8.5,"Friday",20:21:00,20:30:00,21:26:00,"Friday",0,4,2020,00:09:00
59776,"city A",67.6,8,"acjde",8.5,"Wednesday",04:03:00,04:10:00,04:56:00,"Wednesday",0,4,2020,00:07:00
3005,"city B",59.1,7,"bjdwe",8.4,"Friday",04:38:00,04:46:00,05:51:00,"Friday",0,3,2022,00:08:00
79435,"city A",59.1,7,"acjde",8.4,"Thursday",04:17:00,04:27:00,05:28:00,"Thursday",0,4,2022,00:10:00
6047,"city A",33.7,4,"acjde",8.4,"Saturday",20:20:00,20:28:00,21:21:00,"Saturday",0,5,2022,00:08:00
4429,"city B",58.8,7,"bjdwe",8.4,"Thursday",01:38:00,01:47:00,03:35:00,"Thursday",0,3,2022,00:09:00
68011,"city B",16.8,2,"bjdwe",8.4,"Wednesday",03:03:00,03:13:00,03:34:00,"Wednesday",0,5,2019,00:10:00
12300,"city C",16.8,2,"wehqk",8.4,"Monday",20:31:00,20:40:00,22:35:00,"Monday",0,5,2019,00:09:00
109936,"city C",8.4,1,"wehqk",8.4,"Thursday",04:06:00,04:14:00,04:52:00,"Thursday",0,5,2021,00:08:00
75781,"city C",8.4,1,"wehqk",8.4,"Friday",20:07:00,20:12:00,20:16:00,"Friday",0,4,2019,00:05:00
194152,"city A",8.4,1,"acjde",8.4,"Friday",19:12:00,19:16:00,19:39:00,"Friday",0,4,2022,00:04:00
1210,"city C",8.4,1,"wehqk",8.4,"Monday",02:48:00,02:58:00,04:07:00,"Monday",0,3,2022,00:10:00
57966,"city B",8.4,1,"bjdwe",8.4,"Friday",03:11:00,03:15:00,04:18:00,"Friday",0,3,2020,00:04:00
8083,"city A",8.4,1,"acjde",8.4,"Sunday",03:09:00,03:15:00,04:36:00,"Sunday",0,5,2019,00:06:00
69975,"city A",58.8,7,"acjde",8.4,"Monday",18:59:00,19:06:00,19:13:00,"Monday",0,5,2022,00:07:00
105253,"city B",16.8,2,"bjdwe",8.4,"Friday",03:33:00,03:42:00,04:51:00,"Friday",0,3,2020,00:09:00
194008,"city C",16.8,2,"wehqk",8.4,"Sunday",22:29:00,22:33:00,00:13:00,"Sunday",0,4,2022,00:04:00
1796,"city B",16.8,2,"bjdwe",8.4,"Friday",22:59:00,23:03:00,23:37:00,"Friday",0,3,2021,00:04:00
3006,"city A",16.8,2,"acjde",8.4,"Friday",22:23:00,22:32:00,22:55:00,"Friday",0,5,2020,00:09:00
14588,"city B",16.8,2,"bjdwe",8.4,"Tuesday",20:29:00,20:37:00,22:30:00,"Tuesday",0,4,2019,00:08:00
11721,"city C",16.8,2,"wehqk",8.4,"Wednesday",21:46:00,21:51:00,22:15:00,"Wednesday",0,5,2019,00:05:00
18376,"city A",16.7,2,"acjde",8.4,"Thursday",03:23:00,03:34:00,05:31:00,"Thursday",0,4,2019,00:11:00
13018,"city B",16.7,2,"bjdwe",8.4,"Monday",04:00:00,04:09:00,04:23:00,"Monday",0,5,2020,00:09:00
3891,"city A",16.7,2,"acjde",8.4,"Saturday",03:17:00,03:26:00,05:22:00,"Saturday",0,5,2022,00:09:00
86464,"city A",16.7,2,"acjde",8.4,"Thursday",20:48:00,20:57:00,21:12:00,"Thursday",0,4,2019,00:09:00
100052,"city C",16.7,2,"wehqk",8.4,"Monday",03:00:00,03:11:00,04:23:00,"Monday",0,4,2022,00:11:00
8656,"city A",16.7,2,"acjde",8.4,"Sunday",18:19:00,18:29:00,20:03:00,"Sunday",0,3,2019,00:10:00
17801,"city B",16.7,2,"bjdwe",8.4,"Tuesday",04:27:00,04:36:00,06:13:00,"Tuesday",0,4,2019,00:09:00
8007,"city A",16.7,2,"acjde",8.4,"Tuesday",20:03:00,20:14:00,21:09:00,"Tuesday",0,3,2021,00:11:00
79435,"city A",100,12,"acjde",8.3,"Saturday",02:50:00,03:00:00,04:20:00,"Saturday",0,1,2022,00:10:00
8000,"city A",25,3,"acjde",8.3,"Friday",03:03:00,03:12:00,04:07:00,"Friday",0,5,2020,00:09:00
90330,"city C",25,3,"wehqk",8.3,"Saturday",02:27:00,02:38:00,02:40:00,"Saturday",0,4,2020,00:11:00
9796,"city C",25,3,"wehqk",8.3,"Tuesday",03:39:00,03:50:00,04:12:00,"Tuesday",0,3,2021,00:11:00
6116,"city B",25,3,"bjdwe",8.3,"Saturday",20:01:00,20:12:00,20:51:00,"Saturday",0,5,2021,00:11:00
12153,"city C",25,3,"wehqk",8.3,"Thursday",18:48:00,18:57:00,20:17:00,"Thursday",0,3,2019,00:09:00
7375,"city C",33.3,4,"wehqk",8.3,"Wednesday",02:23:00,02:34:00,03:48:00,"Wednesday",0,5,2022,00:11:00
199572,"city B",91.6,11,"bjdwe",8.3,"Thursday",04:30:00,04:39:00,05:07:00,"Thursday",0,3,2022,00:09:00
156692,"city C",91.6,11,"wehqk",8.3,"Friday",19:50:00,20:00:00,20:46:00,"Friday",0,5,2022,00:10:00
45831,"city A",91.6,11,"acjde",8.3,"Monday",19:43:00,19:54:00,20:45:00,"Monday",0,4,2020,00:11:00
7978,"city A",25,3,"acjde",8.3,"Wednesday",02:20:00,02:30:00,03:13:00,"Wednesday",0,5,2022,00:10:00
18376,"city A",25,3,"acjde",8.3,"Saturday",03:11:00,03:20:00,05:20:00,"Saturday",0,4,2019,00:09:00
106154,"city C",99.7,12,"wehqk",8.3,"Friday",01:29:00,01:38:00,03:10:00,"Friday",0,5,2021,00:09:00
62969,"city A",99.7,12,"acjde",8.3,"Wednesday",03:05:00,03:14:00,05:04:00,"Wednesday",0,4,2021,00:09:00
5804,"city A",99.7,12,"acjde",8.3,"Wednesday",02:58:00,03:09:00,03:21:00,"Wednesday",0,5,2020,00:11:00
105568,"city C",8.3,1,"wehqk",8.3,"Sunday",22:35:00,22:45:00,23:54:00,"Sunday",0,5,2022,00:10:00
14739,"city A",8.3,1,"acjde",8.3,"Tuesday",02:22:00,02:33:00,04:27:00,"Tuesday",0,5,2019,00:11:00
101840,"city C",91.3,11,"wehqk",8.3,"Saturday",02:41:00,02:52:00,04:18:00,"Saturday",0,3,2020,00:11:00
8007,"city A",24.9,3,"acjde",8.3,"Wednesday",03:59:00,04:09:00,05:19:00,"Wednesday",0,4,2021,00:10:00
87589,"city C",91.3,11,"wehqk",8.3,"Friday",19:05:00,19:15:00,19:32:00,"Friday",0,3,2022,00:10:00
7248,"city A",91.3,11,"acjde",8.3,"Tuesday",03:39:00,03:50:00,04:52:00,"Tuesday",0,3,2020,00:11:00
3000,"city B",24.9,3,"bjdwe",8.3,"Tuesday",03:15:00,03:25:00,04:58:00,"Tuesday",0,5,2021,00:10:00
6609,"city B",82.8,10,"bjdwe",8.3,"Saturday",01:09:00,01:19:00,01:39:00,"Saturday",0,3,2022,00:10:00
77550,"city C",82.8,10,"wehqk",8.3,"Friday",04:07:00,04:17:00,04:42:00,"Friday",0,4,2020,00:10:00
93902,"city B",82.8,10,"bjdwe",8.3,"Tuesday",02:42:00,02:53:00,03:55:00,"Tuesday",0,4,2019,00:11:00
144,"city B",16.5,2,"bjdwe",8.3,"Monday",02:17:00,02:26:00,03:37:00,"Monday",0,5,2019,00:09:00
8688,"city C",16.5,2,"wehqk",8.3,"Tuesday",02:18:00,02:29:00,03:12:00,"Tuesday",0,5,2020,00:11:00
106154,"city C",16.5,2,"wehqk",8.3,"Thursday",21:32:00,21:43:00,22:28:00,"Thursday",0,3,2021,00:11:00
1796,"city B",16.5,2,"bjdwe",8.3,"Friday",03:26:00,03:37:00,04:19:00,"Friday",0,4,2021,00:11:00
3000,"city B",65.9,8,"bjdwe",8.2,"Sunday",04:34:00,04:43:00,06:28:00,"Sunday",0,5,2021,00:09:00
13489,"city A",33,4,"acjde",8.2,"Saturday",02:17:00,02:26:00,02:49:00,"Saturday",0,3,2020,00:09:00
5673,"city C",65.9,8,"wehqk",8.2,"Wednesday",20:30:00,20:40:00,20:53:00,"Wednesday",0,5,2020,00:10:00
